file,delta,error_type,direction
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,1.0,minor,over
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,1.0,minor,over
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,2.0,severe,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,2.0,severe,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,1.0,minor,over
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,1.0,minor,over
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,0.0,exact,none
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,1.0,minor,over
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-1.0,minor,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
sections_sc.csv,1.0,minor,over
sections_sc.csv,-1.0,minor,under
sections_sc.csv,-2.0,severe,under
sections_sc.csv,0.0,exact,none
